"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.563891310E-1,4.393434525E-2,-7.804870605E-3,1.122198105E-1,1.207660075E-1
3.613831410E-1,7.083201408E-2,-1.957321167E-2,1.043038368E-1,1.275914386E-1
3.663771510E-1,8.798766136E-2,-7.825851440E-3,1.158418655E-1,1.456791348E-1
3.713711620E-1,9.568166733E-2,3.666687012E-2,1.700778008E-1,1.985595607E-1
3.763651720E-1,8.462786674E-2,8.508300781E-2,2.193155289E-1,2.500005905E-1
3.813591830E-1,1.024508476E-1,1.090164185E-1,2.165131569E-1,2.631704823E-1
3.863531930E-1,1.299979687E-1,1.182365417E-1,1.813421249E-1,2.525159756E-1
3.913472040E-1,1.388959885E-1,1.129503250E-1,1.662206650E-1,2.442932275E-1
3.963412140E-1,1.624889374E-1,1.169872284E-1,1.944990158E-1,2.791389144E-1
4.013352240E-1,1.864173412E-1,1.019477844E-1,2.040529251E-1,2.945884793E-1
4.063292350E-1,1.633238792E-1,1.058893204E-1,1.998085976E-1,2.789457176E-1
4.113232450E-1,1.505460739E-1,1.001873016E-1,1.866931915E-1,2.599153007E-1
4.163172560E-1,1.384236813E-1,7.078552246E-2,1.458392143E-1,2.131684361E-1
4.213112660E-1,1.315777302E-1,5.581665039E-2,9.642267227E-2,1.724109314E-1
4.263052760E-1,9.691095352E-2,4.096412659E-2,8.579635620E-2,1.357601094E-1
4.312992870E-1,4.399824142E-2,2.621078491E-2,9.921836853E-2,1.116563261E-1
4.362932970E-1,-3.426074982E-3,2.573204041E-2,7.485246658E-2,7.922605409E-2
4.412873080E-1,-3.604435921E-2,1.565742493E-2,6.995058060E-2,8.023362457E-2
4.462813180E-1,-7.299709320E-2,1.505661011E-2,1.173653603E-1,1.390320284E-1
4.512753290E-1,-1.096513271E-1,2.844619751E-2,1.503367424E-1,1.882385078E-1
4.562693390E-1,-9.864592552E-2,4.146957397E-2,1.359062195E-1,1.729775843E-1
4.612633490E-1,-6.893348694E-2,3.515148163E-2,1.314744949E-1,1.525548921E-1
4.662573600E-1,-3.489160538E-2,3.817272186E-2,9.423828125E-2,1.074962068E-1
4.712513700E-1,-2.497744560E-2,4.096126556E-2,8.138084412E-2,9.446978276E-2
4.762453810E-1,-1.998114586E-2,2.459907532E-2,6.417226791E-2,7.157122792E-2
4.812393910E-1,3.880262375E-3,4.141044617E-2,3.318071365E-2,5.320565051E-2
4.862334010E-1,8.439302444E-3,6.740379333E-2,1.687431335E-2,6.999454002E-2
4.912274120E-1,2.708244324E-2,9.781837463E-2,-1.343297958E-2,1.023832901E-1
4.962214220E-1,4.539608955E-2,9.944343567E-2,-5.289125443E-2,1.214384068E-1
5.012154330E-1,4.916882515E-2,7.733917236E-2,-8.249855042E-2,1.233082794E-1
5.062094430E-1,3.385043144E-2,6.972885132E-2,-9.770631790E-2,1.247176370E-1
5.112034540E-1,4.369497299E-3,7.643890381E-2,-8.439683914E-2,1.139509762E-1
5.161974640E-1,-2.498698235E-2,5.944347382E-2,-8.561706543E-2,1.071828240E-1
5.211914740E-1,-3.049087524E-2,4.262161255E-2,-9.638547897E-2,1.097107829E-1
