"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.550517917E-1,-2.825444185E0,3.713894397E0,2.359567863E-1,4.672453536E0
9.650957917E-1,-5.328019155E0,3.594527290E0,2.015130608E0,6.735663733E0
9.751407917E-1,-7.319180272E0,4.290715497E0,2.529017249E0,8.853054138E0
9.851847917E-1,-8.190092638E0,4.897679871E0,1.708662833E0,9.694555906E0
9.952297917E-1,-8.150188900E0,5.922823074E0,6.547244310E-2,1.007520218E1
1.005273792E0,-7.093449681E0,7.042257893E0,-2.621707896E0,1.033362361E1
1.015318792E0,-5.507355598E0,7.584949672E0,-4.002978693E0,1.019246122E1
1.025362792E0,-4.308301583E0,8.347306725E0,-4.448773338E0,1.039377584E1
1.035407792E0,-4.228097372E0,8.534291911E0,-2.788514925E0,9.924049642E0
1.045451792E0,-5.761510674E0,8.275917485E0,-1.120095554E0,1.014595631E1
1.055496792E0,-7.484884517E0,7.834671389E0,4.098559034E-1,1.084313395E1
1.065540792E0,-8.677035309E0,6.833916922E0,1.011013407E0,1.109123575E1
1.075585792E0,-9.778228569E0,5.403446483E0,4.615195620E-1,1.118141262E1
1.085629792E0,-8.469318236E0,5.037895517E0,2.470308280E-1,9.857523363E0
1.095674792E0,-4.556872275E0,4.762365653E0,-1.690263399E0,6.804572132E0
1.105718792E0,-4.534394409E0,5.678668492E0,-1.470748399E0,7.414250424E0
1.115763792E0,-5.011773666E0,4.317114506E0,-2.036418566E0,6.921152615E0
1.125807792E0,-6.112925411E0,1.412501360E0,-2.337530292E0,6.695301714E0
1.135852792E0,-7.757992172E0,-2.272460429E-1,-1.296474475E0,7.868858200E0
1.145896792E0,-7.943599169E0,-2.009623262E0,-8.840949136E-1,8.241418399E0
1.155941792E0,-6.926492963E0,-3.460580151E0,-4.698886818E-1,7.757107395E0
1.165985792E0,-5.933286082E0,-5.299699336E0,1.622747939E0,8.119360052E0
1.176030792E0,-5.261990057E0,-7.988925616E0,5.474010682E0,1.102162714E1
1.186074792E0,-4.880815331E0,-9.079716679E0,6.688138234E0,1.228799440E1
1.196119792E0,-4.723410917E0,-7.122044905E0,8.294077767E0,1.190906631E1
1.206164792E0,-4.215353073E0,-4.718958263E0,8.847552397E0,1.087735961E1
1.216208792E0,-3.874612429E0,-3.560247404E0,7.412700055E0,9.090440317E0
1.226253792E0,-3.210816627E0,-2.216080699E0,6.611798156E0,7.676993678E0
1.236297792E0,-2.040963899E0,-1.366661090E0,6.159908373E0,6.631573519E0
1.246342792E0,-1.199920280E0,-1.779372335E0,5.300578172E0,5.718575307E0
1.256386792E0,-1.009725850E0,-3.083706345E0,4.177258464E0,5.289449819E0
1.266431792E0,-9.950888076E-1,-4.275375327E0,3.229547598E0,5.449680138E0
1.276475792E0,-9.009723169E-1,-4.754071962E0,2.388411008E0,5.396059533E0
1.286520792E0,-3.920549324E-1,-4.703812512E0,1.828331364E0,5.061852901E0
1.296564792E0,4.798038054E-1,-3.826426109E0,2.247586666E0,4.463562958E0
1.306610292E0,1.107105380E0,-2.388743422E0,2.416367716E0,3.573599082E0
1.316654292E0,1.134132380E0,-1.167163447E0,1.944948817E0,2.536011173E0
1.326699292E0,1.462685381E0,-1.350999177E-3,1.531944773E0,2.118089974E0
1.336743292E0,1.450712037E0,4.820174150E-2,6.108668053E-1,1.574816522E0
1.346788292E0,1.146270323E0,-7.098866981E-1,-6.898732138E-1,1.514529573E0
1.356832292E0,1.215270098E0,-6.602589668E-1,-1.668709393E0,2.167351922E0
1.366877292E0,1.464291026E0,-3.343746351E-1,-2.695062971E0,3.085339369E0
1.376921292E0,1.840765468E0,-2.388587594E-2,-3.572203206E0,4.018659451E0
1.386966292E0,3.022562011E0,-7.804044843E-2,-4.105482722E0,5.098721389E0
1.397010292E0,1.703144816E1,-4.360537684E0,-4.491529933E0,1.814547757E1
1.407055292E0,2.459719440E1,-8.908617793E0,-3.415206635E0,2.638274208E1
1.417099292E0,1.296860859E1,-5.706716416E0,-3.193563833E0,1.452412720E1
1.427144292E0,6.012537489E0,-2.566865691E0,-4.521350732E0,7.948711781E0
1.437188292E0,2.772759895E0,-5.110307144E-1,-4.464370201E0,5.280146884E0
1.447233292E0,-1.052554366E0,3.859172563E-1,-4.641838458E0,4.775297592E0
1.457277292E0,-3.063741904E0,7.144888222E-1,-6.540672040E0,7.257919775E0
1.467322292E0,-4.718718819E0,-9.323949614E-1,-8.011225727E0,9.344271256E0
1.477366292E0,-4.561357382E0,-4.349318047E0,-8.562276685E0,1.063179809E1
1.487411292E0,-3.632164356E0,-4.783893054E0,-1.104162944E1,1.256963927E1
1.497455292E0,-5.551170539E0,-4.119958089E0,-9.750920318E0,1.195282377E1
1.507500292E0,-9.243486664E0,-5.473650493E0,-3.518950274E0,1.130424285E1
1.517545292E0,-8.498407549E0,-7.373661704E0,1.433003452E0,1.134228005E1
1.527589292E0,-7.876272574E-1,-8.123053726E0,6.187112544E0,1.024132414E1
1.537634292E0,5.228421192E0,-4.380075570E0,9.865569599E0,1.199378646E1
1.547678292E0,1.358721009E0,1.679524549E0,1.010428335E1,1.033264088E1
1.557723292E0,-6.196136552E-1,-3.578418504E-1,1.171612564E1,1.173795434E1
1.567767292E0,-1.052742062E0,-2.777572446E0,1.574655175E1,1.602426493E1
1.577812292E0,-2.319351006E0,-3.328426061E0,1.812440386E1,1.857287873E1
1.587856292E0,-3.401219218E0,-4.122309839E0,1.703441036E1,1.785309124E1
1.597901292E0,-3.782187537E0,-3.963074369E0,1.428001627E1,1.529476269E1
1.607945292E0,-3.873126651E0,-2.761590836E0,1.104333098E1,1.202425270E1
1.617990292E0,-3.548270552E0,-1.600361436E0,7.846916628E0,8.759308260E0
1.628034292E0,-2.303595976E0,-4.207888810E-1,5.375322545E0,5.863250819E0
1.638079292E0,7.104668149E-1,2.135172045E0,2.858565153E0,3.638010101E0
1.648123292E0,1.608561132E0,2.685143754E0,5.337409199E0,6.187519927E0
1.658168292E0,-1.771061980E0,2.112234734E0,2.815347213E0,3.940098481E0
1.668212292E0,-3.582566518E0,3.823230606E0,2.597859442E-2,5.239518109E0
1.678257292E0,4.259199589E-2,5.845559721E0,9.213545412E-1,5.917877721E0
1.688301292E0,4.432086554E0,6.393822727E0,-4.787127149E-1,7.794454833E0
1.698346292E0,6.311579885E0,5.160379483E0,-2.242021871E0,8.455307157E0
1.708390292E0,6.500140895E0,4.791369889E0,-4.596474590E0,9.291750950E0
1.718435292E0,5.568003504E0,4.413146545E0,-6.227004004E0,9.447439034E0
1.728479292E0,4.740156466E0,3.467954660E0,-7.206162949E0,9.296481985E0
1.738524292E0,4.100707886E0,3.387986969E0,-7.009794737E0,8.799516073E0
1.748568292E0,3.828321776E0,3.384085414E0,-6.059538578E0,7.926291030E0
1.758613292E0,3.828964970E0,3.339021508E0,-6.970424264E0,8.625360966E0
1.768657292E0,4.177848448E0,3.388431650E0,-8.136802869E0,9.754150277E0
1.778702292E0,5.148319016E0,3.313646054E0,-9.241555914E0,1.108565716E1
1.788746292E0,5.319018536E0,3.275761944E0,-1.017829506E1,1.194237267E1
1.798791292E0,5.037147074E0,3.417157851E0,-1.070844340E1,1.231749075E1
1.808835292E0,4.794294666E0,3.366888168E0,-9.956608407E0,1.155228325E1
1.818880292E0,4.123483960E0,3.411901496E0,-7.199960808E0,8.971266768E0
1.828924292E0,4.534070181E0,3.774930558E0,-3.737056680E0,6.983801669E0
1.838969292E0,5.818806370E0,3.893243412E0,-1.177157947E0,7.099405093E0
1.849014292E0,3.478265932E0,3.486547344E0,-5.087779284E-1,4.951080817E0
1.859058292E0,-1.000590160E0,1.362527255E0,-2.315617266E0,2.867009681E0
1.869103292E0,-2.987237812E0,-1.944913442E0,-3.607308719E0,5.071385830E0
1.879147292E0,-1.398464534E0,-4.444293786E0,-1.862294916E0,5.017528541E0
1.889192292E0,6.593454856E-1,-3.190704252E0,-8.646251473E-1,3.370891090E0
1.899236292E0,-6.186658216E-1,2.146178113E0,2.802447671E-1,2.251080856E0
1.909281292E0,-1.324525440E1,1.507285018E0,1.295292870E1,1.858728151E1
1.919325292E0,-2.433388726E1,-3.534984801E0,1.263589968E1,2.764597887E1
1.929370292E0,-1.311614437E1,-3.865439317E-1,6.791405325E0,1.477517667E1
1.939414292E0,-9.880622671E0,-1.635822606E0,1.579261261E1,1.870051424E1
1.949459292E0,-1.828027426E1,7.256657749E-2,2.900351695E0,1.850907163E1
1.959503292E0,-1.351752883E1,-7.828690857E-1,3.160270371E0,1.390409215E1
1.969548292E0,-8.131703512E0,-3.062566614E0,8.631348674E0,1.224761594E1
