"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.218192106E0,-2.969777584E-2,2.242815495E-1,-1.460375786E0,1.477796199E0
1.223186481E0,-3.942924738E-1,2.217984200E-1,-1.394417763E0,1.465967937E0
1.228180856E0,-6.591976881E-1,1.807003021E-1,-1.285875320E0,1.456251878E0
1.233175231E0,-9.440997839E-1,-1.997389793E-1,-1.435203552E0,1.729459250E0
1.238169606E0,-9.434909821E-1,-2.936224937E-1,-1.488362312E0,1.786508263E0
1.243163981E0,-5.256530046E-1,-1.785840988E-1,-1.455315590E0,1.557609331E0
1.248158356E0,-6.564345360E-1,-6.036663055E-2,-1.513049126E0,1.650414520E0
1.253152731E0,-7.234747410E-1,5.141735077E-2,-1.556296349E0,1.717008378E0
1.258147106E0,-3.647103310E-1,1.758499146E-1,-1.594667912E0,1.645266716E0
1.263141481E0,-2.447807789E-1,1.078455448E-1,-1.413578033E0,1.438662972E0
1.268135856E0,-4.283797741E-2,2.153413296E-1,-1.547978878E0,1.563472285E0
1.273130231E0,-1.449247599E-1,2.062582970E-2,-1.586329937E0,1.593069766E0
1.278124606E0,-1.005570889E-1,-4.116535187E-2,-1.719618320E0,1.723047731E0
1.283118981E0,9.058833122E-2,-2.805252075E-1,-1.952130795E0,1.974263224E0
1.288113356E0,1.853883266E-1,-5.486977100E-1,-2.025904655E0,2.107066131E0
1.293107731E0,3.753935695E-1,-5.256869793E-1,-2.227809906E0,2.319569811E0
1.298102106E0,4.599114060E-1,-3.981642723E-1,-2.323816299E0,2.402118957E0
1.303096481E0,4.918608069E-1,-2.185096741E-1,-2.400378227E0,2.459977472E0
1.308090856E0,3.616265655E-1,-7.235646248E-2,-2.362356186E0,2.390969674E0
1.313085231E0,3.319826722E-1,7.419490814E-2,-2.444094181E0,2.467653490E0
1.318079606E0,1.257498264E-1,-1.601698399E-1,-2.468779087E0,2.477163212E0
1.323073981E0,-1.034321785E-1,-7.305915356E-1,-2.613287449E0,2.715461931E0
1.328068356E0,2.075790167E-1,-9.057171345E-1,-2.524267673E0,2.689858707E0
1.333062731E0,5.550856590E-1,-8.726153374E-1,-2.450945377E0,2.660208800E0
1.338057106E0,3.183201551E-1,-8.510799408E-1,-2.426886082E0,2.591416763E0
1.343051481E0,7.199180126E-2,-7.837100029E-1,-2.409007549E0,2.534304946E0
1.348045856E0,4.521846771E-2,-7.041604519E-1,-2.378154278E0,2.480625812E0
1.353040231E0,3.225725889E-2,-6.985087395E-1,-2.262722969E0,2.368305349E0
1.358034606E0,8.093518019E-2,-7.666752338E-1,-2.105854034E0,2.242534867E0
1.363028981E0,1.767351627E-1,-8.944003582E-1,-1.936179161E0,2.140088097E0
1.368023356E0,2.337290645E-1,-1.024658442E0,-1.806016445E0,2.089557273E0
1.373017731E0,3.093876243E-1,-1.138763666E0,-1.686416149E0,2.058276662E0
1.378012106E0,3.560966849E-1,-1.199219227E0,-1.567524433E0,2.005508527E0
1.383006481E0,3.693985045E-1,-1.216372967E0,-1.501551151E0,1.967402935E0
1.388000856E0,3.734954894E-1,-1.214818001E0,-1.449882984E0,1.928066991E0
1.392995231E0,3.542580307E-1,-1.204741240E0,-1.378834248E0,1.864962222E0
1.397989606E0,3.501072526E-1,-1.186603546E0,-1.331236839E0,1.817359234E0
1.402983981E0,3.418653607E-1,-1.160774231E0,-1.278261185E0,1.760176240E0
1.407978356E0,3.484593928E-1,-1.108380079E0,-1.215106964E0,1.681194600E0
1.412972731E0,3.457413018E-1,-1.034381390E0,-1.160882950E0,1.592837446E0
1.417967106E0,3.620580137E-1,-9.388015270E-1,-1.120380402E0,1.505883979E0
1.422961481E0,3.875321150E-1,-8.550152779E-1,-1.155639648E0,1.488870465E0
1.427955856E0,4.028922021E-1,-7.875053883E-1,-1.218782425E0,1.505960644E0
1.432950231E0,4.128686786E-1,-7.264292240E-1,-1.276409149E0,1.525575393E0
1.437944606E0,4.031442106E-1,-6.904563904E-1,-1.319143295E0,1.542528546E0
1.442938981E0,4.309614301E-1,-6.553001404E-1,-1.280368805E0,1.501496022E0
1.447933356E0,4.959349334E-1,-6.348357201E-1,-1.155778885E0,1.408826703E0
1.452927731E0,5.355449915E-1,-6.190752983E-1,-9.506101608E-1,1.254480905E0
1.457922106E0,5.686741471E-1,-5.933399200E-1,-7.559442520E-1,1.116644195E0
1.462916481E0,6.096025705E-1,-5.811800957E-1,-5.575504303E-1,1.010073304E0
1.467910856E0,6.583962440E-1,-5.584967136E-1,-3.984413147E-1,9.508731117E-1
1.472905231E0,7.106584311E-1,-5.443205833E-1,-2.641630173E-1,9.333286681E-1
1.477899606E0,7.430325747E-1,-5.386362076E-1,-1.641283035E-1,9.322899072E-1
1.482893981E0,7.706153393E-1,-5.461583138E-1,-1.125040054E-1,9.512066316E-1
1.487888356E0,7.799230814E-1,-5.288274288E-1,-9.948158264E-2,9.475415810E-1
1.492882731E0,8.147478104E-1,-5.488364697E-1,-6.283855438E-2,9.843699248E-1
1.497877106E0,8.089728951E-1,-5.775871277E-1,-1.211738586E-2,9.940778974E-1
1.502871481E0,7.632991076E-1,-5.960218906E-1,5.743217468E-2,9.701371431E-1
1.507865856E0,7.164624929E-1,-5.661478043E-1,9.330654144E-2,9.179041076E-1
1.512860231E0,6.591119766E-1,-5.408644676E-1,1.672840118E-1,8.688768098E-1
1.517854606E0,5.911729932E-1,-5.155315399E-1,2.315530777E-1,8.178478491E-1
1.522848981E0,5.076763630E-1,-5.428860188E-1,2.814493179E-1,7.947793640E-1
1.527843356E0,3.846153021E-1,-5.370843410E-1,2.550525665E-1,7.081245171E-1
1.532837731E0,1.888270676E-1,-4.554722309E-1,1.097326279E-1,5.051255925E-1
1.537832106E0,-7.895851135E-2,-3.415825367E-1,-3.943634033E-2,3.528006531E-1
1.542826481E0,-3.178650737E-1,-1.909351349E-1,-2.053642273E-2,3.713706712E-1
1.547820856E0,-5.090943575E-1,-3.242659569E-2,1.564025879E-1,5.335637904E-1
1.552815231E0,-6.487553120E-1,1.290528774E-1,3.620338440E-1,7.540600799E-1
1.557809606E0,-7.762715816E-1,3.364491463E-1,5.485229492E-1,1.008302049E0
1.562803981E0,-8.735520840E-1,5.037946701E-1,6.538276672E-1,1.201828994E0
1.567798356E0,-9.414571524E-1,6.934008598E-1,7.163248062E-1,1.371228482E0
1.572792731E0,-9.661704898E-1,8.672964573E-1,7.837629318E-1,1.516566152E0
1.577787106E0,-9.291161895E-1,1.021226406E0,8.559331894E-1,1.624432790E0
