"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.145521250E-1,3.581828892E-1,-7.115845102E0,-4.824779125E0,8.604768451E0
6.245981250E-1,-8.086506289E-1,-6.757627714E0,-6.852107610E0,9.657682271E0
6.346441250E-1,-2.703547280E0,-7.561165538E0,-6.740900584E0,1.048428027E1
6.446901250E-1,-1.695537588E0,-7.377234353E0,-4.247275947E0,8.679734292E0
6.547361250E-1,-1.062639644E0,-7.294323174E0,-2.664996588E0,7.838275345E0
6.647821250E-1,-1.002516818E0,-8.243540282E0,-1.799305201E0,8.496969787E0
6.748271250E-1,-1.277914828E0,-8.238533311E0,-6.643156189E-1,8.363480895E0
6.848731250E-1,-1.213262165E0,-7.519912847E0,-1.099200529E-1,7.617950953E0
6.949191250E-1,-1.506426939E0,-6.771784993E0,-9.860744476E-2,6.938019713E0
7.049651250E-1,-1.812522247E0,-5.967429729E0,-6.404958165E-1,6.269424962E0
7.150111250E-1,-1.265011777E0,-5.370842993E0,-1.959343493E0,5.855359611E0
7.250571250E-1,-1.091351227E0,-5.212287555E0,-1.318933046E0,5.486216678E0
7.351031250E-1,-9.286910427E-1,-4.958177503E0,1.802646884E-1,5.047621872E0
7.451491250E-1,-4.616610646E-1,-5.014827082E0,1.046796613E0,5.143676190E0
7.551951250E-1,2.112394363E-1,-5.224232247E0,1.934769984E0,5.574994131E0
7.652411250E-1,1.293584781E0,-4.774829578E0,3.102118058E0,5.839134827E0
7.752871250E-1,2.964574004E0,-3.859364060E0,4.440666758E0,6.588088586E0
7.853331250E-1,4.348383077E0,-2.587180380E0,5.053527464E0,7.151229092E0
7.953791250E-1,5.416567050E0,-1.400492349E0,4.631335105E0,7.262908665E0
8.054251250E-1,6.391141194E0,-6.629777759E-1,3.473358364E0,7.304138801E0
8.154701250E-1,7.258986111E0,-2.685851632E-1,2.810754225E0,7.788796869E0
8.255161250E-1,7.266413244E0,-2.734815851E-3,3.043720161E0,7.878134381E0
8.355621250E-1,6.907783628E0,2.708531886E-1,3.363689157E0,7.687993291E0
8.456081250E-1,7.033853105E0,9.118745966E-1,3.607094711E0,7.957244312E0
8.556541250E-1,7.745095553E0,1.945801049E0,3.355080886E0,8.661940580E0
8.657001250E-1,9.048930504E0,3.168447410E0,2.365238492E0,9.875047108E0
8.757461250E-1,1.059565295E1,4.433315638E0,1.063435157E0,1.153486208E1
8.857921250E-1,1.174221709E1,5.709404381E0,-6.252777068E-1,1.307164614E1
8.958381250E-1,1.235640511E1,6.478122035E0,-2.352201833E0,1.414848635E1
9.058841250E-1,1.221718174E1,6.952884371E0,-3.623291791E0,1.451655517E1
9.159301250E-1,1.165038306E1,7.621164987E0,-4.562349362E0,1.465020863E1
9.259761250E-1,1.014481391E1,8.294321596E0,-3.671086347E0,1.360844939E1
9.360221250E-1,8.957806326E0,8.750991477E0,-4.351784987E0,1.325745747E1
9.460671250E-1,8.194306142E0,9.312189109E0,-5.503865980E0,1.357041119E1
9.561131250E-1,7.867834457E0,9.566347108E0,-7.114618356E0,1.428410342E1
