"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.031014167E-1,6.012215307E0,2.447256071E0,1.800453594E0,6.736277037E0
9.131484167E-1,5.956602439E0,3.350967954E0,1.251098912E0,6.948046297E0
9.231954167E-1,6.018549011E0,4.137802622E0,5.999962467E-1,7.328324381E0
9.332424167E-1,6.232525529E0,4.873346975E0,1.771156704E-1,7.913612018E0
9.432894167E-1,6.601463202E0,5.660211171E0,-1.988833925E-1,8.698095281E0
9.533364167E-1,7.508176900E0,5.209873824E0,-6.282301122E-1,9.160249926E0
9.633834167E-1,7.796358093E0,5.769344773E0,-7.477980709E-1,9.727679095E0
9.734304167E-1,7.558702106E0,6.708036894E0,-1.229023334E0,1.018048304E1
9.834774167E-1,7.255297102E0,6.851917575E0,-1.872411768E0,1.015352335E1
9.935244167E-1,6.857366011E0,6.124147972E0,-3.196899377E0,9.733900688E0
1.003571417E0,5.684152595E0,5.736895065E0,-3.302144581E0,8.725005132E0
1.013618417E0,4.538598849E0,5.673680817E0,-3.136656976E0,7.913794950E0
1.023665417E0,3.868141315E0,5.548636941E0,-3.059126112E0,7.423485819E0
1.033712417E0,3.341997741E0,5.293198986E0,-3.092100608E0,6.981976122E0
1.043759417E0,2.722206330E0,4.795173503E0,-3.379597092E0,6.467284803E0
1.053806417E0,1.955744532E0,4.368584622E0,-4.202498847E0,6.369494865E0
1.063853417E0,1.280408666E0,4.117108448E0,-5.067457870E0,6.653507165E0
1.073900417E0,1.042114747E0,3.833753255E0,-5.226074120E0,6.564717654E0
1.083947417E0,9.588743699E-1,3.427405681E0,-5.062467856E0,6.188305952E0
1.093994417E0,4.903141755E-1,2.996272929E0,-4.605422584E0,5.516155965E0
1.104041417E0,-7.806296021E-1,2.413285502E0,-3.946684624E0,4.691444235E0
1.114088417E0,-2.104646802E0,1.565530010E0,-3.358177571E0,4.261194548E0
1.124135417E0,-2.855294221E0,8.313685235E-1,-2.688278446E0,4.008830218E0
1.134182417E0,-3.414352942E0,3.349254428E-1,-1.875869227E0,3.910098006E0
1.144229417E0,-3.628270987E0,-1.631209445E-1,-5.691106689E-1,3.676254310E0
1.154276417E0,-3.507606091E0,-6.749839369E-1,6.545978388E-1,3.631446287E0
1.164323417E0,-3.269763578E0,-9.384819129E-1,9.399165273E-1,3.529241453E0
1.174370417E0,-2.955940005E0,-1.016210412E0,6.738109124E-1,3.197543755E0
1.184417417E0,-2.476113396E0,-9.910779101E-1,4.321326256E-2,2.667440788E0
1.194464417E0,-2.135553430E0,-5.881029370E-1,-6.357472926E-1,2.304480014E0
1.204511417E0,-2.049334481E0,-2.965665387E-1,-1.352994831E0,2.473523507E0
1.214558417E0,-2.394595608E0,-3.328458074E-1,-1.888097509E0,3.067537557E0
1.224605417E0,-2.468803207E0,-4.793464069E-1,-2.010575042E0,3.219809661E0
1.234652417E0,-1.821294240E0,-2.350723949E-1,-2.194248365E0,2.861310474E0
1.244699417E0,-1.033743873E0,1.774603638E-1,-2.651524018E0,2.851437917E0
1.254746417E0,-4.590713328E-1,3.481549875E-1,-3.016727074E0,3.071253917E0
1.264793417E0,-4.982967943E-1,5.973588601E-3,-2.350276052E0,2.402526358E0
1.274840417E0,-8.580584317E-1,-8.661414034E-1,-7.707922465E-1,1.442423617E0
1.284887875E0,-6.269250137E-1,-1.643512864E0,3.988093436E-2,1.759477194E0
1.294934875E0,2.192425203E-1,-1.596378458E0,-9.559671342E-1,1.873596709E0
1.304981875E0,2.228654552E-1,-1.207767098E0,-2.565878681E0,2.844662331E0
1.315028875E0,-8.250052911E-1,-1.048396045E0,-3.728857715E0,3.960321686E0
1.325075875E0,-1.631186641E0,-8.700308251E-1,-3.399050486E0,3.869272244E0
1.335122875E0,-7.463573170E-1,-1.398203456E0,-2.006799495E0,2.557198929E0
1.345169875E0,9.680825651E-1,-1.769165435E0,-1.690663934E0,2.631629671E0
1.355216875E0,2.936345986E0,-1.256517235E0,-2.060164986E0,3.800689816E0
1.365263875E0,4.995616055E0,-1.399630177E0,-1.310064282E0,5.350832909E0
1.375310875E0,5.702683007E0,-1.640841417E0,-2.877411899E-1,5.941022557E0
1.385357875E0,5.139144149E0,-1.616476362E0,6.997070611E-3,5.387378525E0
1.395404875E0,4.555415441E0,-1.613229842E0,-3.431745484E-1,4.844800216E0
1.405451875E0,4.881049220E0,-1.417491520E0,-2.468352386E-1,5.088698393E0
1.415498875E0,4.547949132E0,-8.230686933E-1,2.981822705E-1,4.631435635E0
1.425545875E0,4.354703917E0,-5.693505509E-1,6.447587290E-1,4.438842200E0
1.435592875E0,3.973616315E0,-3.094045392E-1,1.288274340E0,4.188676230E0
1.445639875E0,3.573586657E0,2.110252820E-1,1.887063137E0,4.046734554E0
1.455686875E0,3.227349045E0,1.170163507E0,2.193344386E0,4.073797256E0
1.465733875E0,2.549044547E0,1.897877854E0,2.945272930E0,4.332920618E0
1.475780875E0,1.497267276E0,2.074712712E0,4.355427510E0,5.051335559E0
1.485827875E0,5.707876503E-2,2.347247633E0,5.028594936E0,5.549738414E0
1.495874875E0,-1.536727211E0,2.537414728E0,5.805040855E0,6.519087617E0
1.505921875E0,-2.288395554E0,2.544229950E0,6.428344688E0,7.282408646E0
1.515968875E0,-2.435174700E0,3.090088288E0,5.748502958E0,6.965917578E0
1.526015875E0,-3.032275406E0,3.757169348E0,4.166694591E0,6.377488492E0
1.536062875E0,-3.181158965E0,4.035607325E0,3.664338952E0,6.311361089E0
1.546109875E0,-3.672836126E0,4.434255871E0,1.877658183E0,6.056232375E0
1.556156875E0,-3.838064407E0,4.329564398E0,3.655687997E-1,5.797370681E0
1.566203875E0,-3.673362960E0,4.403319422E0,-2.946286252E-1,5.741918094E0
1.576250875E0,-3.387728230E0,4.351130099E0,-6.608780408E-1,5.553899124E0
1.586297875E0,-2.738927613E0,4.034529976E0,-1.629835934E0,5.141548577E0
1.596344875E0,-2.522614548E0,3.016213104E0,-2.433580457E0,4.624223122E0
1.606391875E0,-2.451542811E0,1.568213736E0,-2.106664384E0,3.592685806E0
1.616438875E0,-3.183673852E0,7.694856861E-1,-3.743130183E-1,3.296664626E0
1.626485875E0,-4.020563609E0,-1.319247334E-1,6.479887310E-1,4.074582833E0
1.636532875E0,-3.822274586E0,-1.639304769E0,1.244328129E0,4.341135293E0
1.646579875E0,-3.324474805E0,-2.968238454E0,2.373691520E0,5.049453800E0
1.656626875E0,-3.022744444E0,-3.445723838E0,2.555310716E0,5.247819509E0
1.666673875E0,-2.630732489E0,-3.270019978E0,1.557533358E0,4.476571707E0
1.676720875E0,-1.273041759E0,-2.395087067E0,6.884839153E-1,2.798408026E0
1.686767875E0,8.059164709E-1,-5.635004117E-1,-4.993375987E-2,9.846458512E-1
1.696814875E0,2.602892725E0,1.561328786E0,-7.231777847E-1,3.120221823E0
1.706861875E0,3.650830715E0,2.597948320E0,-8.680027914E-1,4.564135102E0
1.716908875E0,4.114886799E0,2.762437805E0,-4.357754409E-1,4.975264438E0
1.726955875E0,3.689755045E0,2.588637214E0,-1.603572580E-1,4.510105250E0
1.737002875E0,2.738009015E0,2.501991710E0,4.108604550E-1,3.731683561E0
1.747049875E0,1.278354539E0,1.939605632E0,2.085938635E-1,2.332331823E0
1.757096875E0,-8.626467419E-1,1.873569517E0,-9.736736727E-1,2.280890738E0
1.767143875E0,-2.635444175E0,2.549907888E0,-8.359121025E-1,3.761162757E0
1.777190875E0,-3.380013413E0,1.240373949E0,1.629651162E-1,3.604105414E0
1.787237875E0,-4.056361433E0,-7.081048322E-1,-1.749168835E0,4.473820754E0
1.797284875E0,-5.279890723E0,2.928545800E-1,-1.393957647E0,5.468649538E0
1.807331875E0,-5.115845919E0,3.963847956E-1,-6.181676388E-3,5.131182961E0
1.817378875E0,-5.423546287E0,5.481758827E-1,8.164011133E-1,5.511974410E0
1.827425875E0,-6.340661012E0,1.209506498E0,1.022838231E0,6.535524928E0
1.837472875E0,-6.523941402E0,9.243582559E-1,-2.166288880E-1,6.592660895E0
1.847519875E0,-6.031603505E0,-9.443270820E-1,-3.123114824E-2,6.105159282E0
1.857566875E0,-1.705093108E0,-3.188333498E0,1.774380859E0,4.027560109E0
1.867613875E0,-2.885691556E0,-2.673159301E0,3.457191982E0,5.236904888E0
1.877660875E0,-2.694620336E0,-1.740879822E0,4.383935317E0,5.432359541E0
1.887707875E0,-5.781183046E-1,-2.173874912E0,6.362959369E0,6.748866930E0
1.897754875E0,1.192160148E0,-3.077342820E0,6.750753143E0,7.514249972E0
1.907801875E0,1.766678322E0,-2.523767034E0,5.470336876E0,6.278147646E0
1.917848875E0,2.360163694E0,-1.838647606E0,5.392357239E0,6.166726382E0
1.927895875E0,3.497223775E0,-1.601338359E0,4.375572045E0,5.825846667E0
1.937942875E0,4.981771018E0,-1.847603202E0,2.176323726E0,5.741782391E0
1.947989875E0,6.244816961E0,-1.428943731E0,2.449702692E-1,6.410899274E0
1.958036875E0,7.457243559E0,-1.488174271E0,1.529899417E0,7.756657552E0
1.968083875E0,9.506549388E0,-2.250205050E0,2.228393473E0,1.002016175E1
1.978130875E0,6.875687676E0,1.090449001E0,-7.475941200E0,1.021537356E1
1.988177875E0,3.486966004E0,3.665820637E0,-1.058866903E1,1.173529227E1
1.998224875E0,1.562558163E0,4.315034067E0,-6.862555414E0,8.255651024E0
2.008271875E0,6.527796471E-1,3.851200762E0,-3.843867184E0,5.480253963E0
2.018318875E0,-6.942691505E-2,2.270514768E0,-2.132136902E0,3.115455854E0
2.028365875E0,-1.026023794E0,8.441759723E-1,-1.685791010E0,2.146450379E0
2.038412875E0,-1.960638651E0,-3.110666102E-1,-3.206408996E0,3.771196760E0
2.048459875E0,-1.862683902E0,5.662800318E-1,-3.177308573E0,3.726332535E0
2.058506875E0,-7.303527568E-1,1.385002490E0,-1.102745403E0,1.915122573E0
2.068553875E0,3.143697754E-1,2.233912368E0,-1.495215050E0,2.706448017E0
2.078600875E0,5.542621033E-1,2.337768273E0,-1.504176346E0,2.834592292E0
2.088647875E0,1.325275082E0,3.333300592E0,-1.134920146E0,3.762351741E0
2.098694875E0,1.438448526E0,2.513732627E0,-1.418430729E0,3.224892497E0
2.108741875E0,8.204308681E-1,1.896818047E0,-1.779510329E0,2.727211492E0
2.118788875E0,-2.394727536E-1,-1.426820022E-1,-1.933511956E0,1.953502966E0
2.128835875E0,-1.354298760E0,-2.367722974E0,-1.371679609E0,3.053152824E0
2.138882875E0,-2.335906374E0,-4.915593985E0,-5.432756236E-1,5.469430612E0
2.148929875E0,-3.068332553E0,-6.329596326E0,9.451418915E-1,7.097305651E0
2.158976875E0,-3.313345215E0,-6.297641292E0,2.536742590E0,7.554707494E0
2.169023875E0,-3.411152760E0,-7.934653514E0,4.612065021E0,9.791109911E0
2.179070875E0,-3.112869918E0,-9.488230062E0,5.008452448E0,1.117143969E1
2.189117875E0,-2.210971402E0,-9.764546669E0,5.061905354E0,1.121862969E1
2.199164875E0,-9.334042639E-1,-9.154772708E0,5.381548660E0,1.066030829E1
2.209211875E0,2.468621358E-1,-8.455669665E0,5.257652008E0,9.960029871E0
2.219258875E0,7.475047600E-1,-7.203602453E0,4.666222517E0,8.615351661E0
2.229305875E0,5.432322080E-1,-5.205066828E0,3.689051040E0,6.402883686E0
2.239352875E0,1.420328699E-1,-2.933346364E0,2.294972063E0,3.727142471E0
2.249399875E0,-8.720701877E-2,-1.173892277E0,1.038688864E0,1.569873465E0
2.259446875E0,-5.771728098E-2,4.217321831E-1,1.161648792E-1,4.412296431E-1
2.269493875E0,-6.978308357E-2,1.479884673E0,-6.643004161E-1,1.623645087E0
2.279540875E0,-3.652839672E-1,1.733707627E0,-1.701890149E0,2.456746750E0
2.289587417E0,2.686971009E-1,-2.699893355E-1,-1.179534021E1,1.180148902E1
2.299634417E0,2.225651275E0,-4.694088008E0,-2.487604578E1,2.541270626E1
2.309681417E0,8.191910391E-1,-3.873773353E0,-1.693673963E1,1.739339942E1
2.319728417E0,-1.244229019E-2,-3.275496188E0,-1.524501735E1,1.559293379E1
2.329775417E0,-8.309855309E-1,-2.036331443E0,-9.586635193E0,9.835687928E0
2.339822417E0,-6.925426139E-1,-1.444831785E0,-3.753803691E0,4.081445370E0
2.349869417E0,2.302203754E-1,-1.881126459E0,1.141890904E0,2.212589662E0
2.359917417E0,1.101719217E-1,-2.679490081E0,4.939720767E0,5.620733600E0
2.369963417E0,-9.927505061E-1,-3.205951744E0,8.215781211E0,8.874837523E0
2.380011417E0,-1.173772701E0,-4.034314506E0,1.109902454E1,1.186767802E1
2.390058417E0,-2.505575761E-1,-5.245841217E0,7.569157512E0,9.212696381E0
2.400105417E0,3.285465690E-1,-5.740601615E0,3.561423279E0,6.763592649E0
2.410152417E0,-3.595517224E-1,-4.504331242E0,2.700762836E0,5.264256574E0
2.420199417E0,-6.724531889E-1,-3.443390799E0,2.246375416E0,4.165973595E0
2.430246417E0,-3.461958048E-1,-2.373655559E0,2.889635796E0,3.755540877E0
2.440293417E0,2.742209655E-1,-1.606144770E0,2.276302342E0,2.799366092E0
2.450340417E0,8.213113126E-1,-1.698275254E0,6.663770548E-1,2.000687255E0
2.460387417E0,8.506798303E-1,-2.098528275E0,-1.737730511E0,2.854327316E0
2.470434417E0,3.717291337E-1,-2.351577643E0,-2.847820602E0,3.711897377E0
2.480481417E0,-1.407027197E-1,-1.837854139E0,-2.001015722E0,2.720582477E0
2.490528417E0,-5.132425699E-1,-1.108618054E0,2.224877250E-1,1.241753886E0
2.500575417E0,-7.341954008E-1,-8.121402472E-1,2.459278969E0,2.691963543E0
2.510622417E0,-1.286271084E0,-7.854839605E-1,3.506320873E0,3.816512075E0
2.520669417E0,-2.004307412E0,-8.047493666E-1,3.841177465E0,4.406757772E0
2.530716417E0,-2.741812044E0,-7.895682406E-1,3.698395768E0,4.671090081E0
2.540763417E0,-3.425797697E0,-6.433042341E-1,3.761454772E0,5.128203604E0
2.550810417E0,-3.909820268E0,-2.913334268E-1,4.257806198E0,5.787960203E0
2.560857417E0,-4.166993676E0,2.762557966E-1,4.404145049E0,6.069320158E0
2.570904417E0,-4.135833864E0,9.675177240E-1,3.633234396E0,5.589418975E0
2.580951417E0,-3.712809446E0,1.517062440E0,2.646024127E0,4.804984507E0
2.590998417E0,-3.392939268E0,1.878561870E0,1.497799957E0,4.157455507E0
2.601045417E0,-3.389999873E0,2.161510974E0,6.448274338E-1,4.071858452E0
2.611092417E0,-3.607571844E0,2.141176112E0,8.530076069E-1,4.280984902E0
2.621139417E0,-4.055317705E0,2.077560160E0,1.792997224E0,4.896600551E0
2.631186417E0,-4.575843859E0,1.987858025E0,2.756410788E0,5.699800609E0
2.641233417E0,-5.066873733E0,1.917639397E0,3.350889017E0,6.370165421E0
2.651280417E0,-5.424602294E0,2.060056520E0,3.506410920E0,6.779753716E0
2.661327417E0,-5.612707806E0,2.291495163E0,3.667340328E0,7.085395125E0
2.671374417E0,-5.610355471E0,2.579810257E0,3.850452903E0,7.277190188E0
2.681421417E0,-5.436693751E0,2.926830812E0,3.936832066E0,7.322747043E0
2.691468417E0,-5.069340674E0,3.224125475E0,3.733455380E0,7.073322347E0
2.701515417E0,-4.461781638E0,3.329870616E0,3.507521891E0,6.580140084E0
2.711562417E0,-3.507068732E0,3.193283166E0,3.329779399E0,5.795172070E0
2.721609417E0,-1.971931964E0,2.795266705E0,3.124450328E0,4.632949544E0
2.731656417E0,-6.426399904E-1,2.781183102E0,2.263496940E0,3.642991079E0
2.741703417E0,2.981670678E-2,3.465483919E0,1.619226746E0,3.825227194E0
2.751750417E0,4.224385267E-1,4.234709111E0,1.950824685E0,4.681552362E0
2.761797417E0,8.947543877E-1,4.450263793E0,3.053551669E0,5.470796198E0
2.771844417E0,1.119937679E0,4.105154108E0,3.799592652E0,5.704687106E0
2.781891417E0,8.852088082E-1,3.556193529E0,3.371931977E0,4.979963083E0
2.791938417E0,4.078848070E-1,3.474573416E0,2.442318828E0,4.266608922E0
2.801985417E0,-1.465955436E-2,3.653518680E0,1.528258104E0,3.960301311E0
2.812032417E0,8.342222571E-3,3.369514738E0,4.624404985E-1,3.401110168E0
2.822079417E0,7.259265608E-1,1.955307160E0,-1.442919161E0,2.536180429E0
2.832126417E0,1.471279326E0,-2.717054933E-1,-4.556305388E0,4.795665284E0
2.842173417E0,6.751487553E-1,-1.737906513E0,-7.472310079E0,7.701400055E0
2.852220417E0,-2.261903574E0,-2.549571381E0,-6.980330617E0,7.767981561E0
2.862267417E0,-3.652211827E0,-3.958607681E0,-3.163845651E0,6.246530662E0
2.872314417E0,-1.164484692E0,-6.213647209E0,2.808929309E0,6.917768433E0
2.882361417E0,1.955052221E0,-7.950977186E0,6.101251445E0,1.021104973E1
2.892408417E0,4.227750925E0,-9.193238032E0,-2.101635486E-2,1.011879168E1
2.902456417E0,5.279215955E0,-9.262266752E0,-3.725510184E0,1.129332248E1
2.912503417E0,5.073990964E0,-6.934474413E0,-1.150378869E0,8.669238215E0
2.922550417E0,4.570853845E0,-3.406772611E0,-1.187681766E0,5.823177180E0
2.932597417E0,3.323646839E0,3.252040082E-1,2.181342683E0,3.988814593E0
2.942644417E0,1.977717199E0,2.313766623E0,4.070181035E0,5.082445765E0
2.952691417E0,7.400440782E-1,2.518334970E0,3.012336108E0,3.995478080E0
2.962738417E0,-3.045960814E-1,2.346347308E0,2.534019542E-1,2.379566560E0
2.972785417E0,-1.948006911E0,1.982585006E0,-1.636720446E-1,2.784270599E0
2.982832417E0,-3.503176240E0,9.022902793E-1,1.736698039E0,4.012790999E0
2.992879417E0,-4.051330781E0,-3.592488366E-1,2.213994412E0,4.630778777E0
3.002926417E0,-4.068534751E0,-1.436876063E0,1.325498153E0,4.513815813E0
3.012973417E0,-3.647178544E0,-2.381272143E0,2.624044736E-1,4.363625151E0
3.023020417E0,-3.210140397E0,-2.740372460E0,-2.349807398E-1,4.227275545E0
3.033067417E0,-3.165716176E0,-2.357207342E0,4.894952729E-2,3.947224520E0
3.043114417E0,-3.279293662E0,-1.619425551E0,3.368711038E-1,3.672844698E0
3.053161417E0,-3.053182417E0,-1.107705889E0,3.749084111E-1,3.269478785E0
3.063208417E0,-2.517222245E0,-8.375294423E-1,2.654589128E-1,2.666145501E0
3.073255417E0,-1.819539198E0,-6.475481433E-1,4.939763597E-1,1.993502981E0
3.083302417E0,-1.266220981E0,-5.527753025E-1,1.239773440E0,1.856317401E0
3.093349417E0,-6.341512951E-1,-6.829033327E-1,1.789356748E0,2.017499045E0
3.103396417E0,2.098776197E-1,-1.120817100E0,1.725747228E0,2.068449439E0
3.113443417E0,1.280720322E0,-1.485605589E0,1.282286206E0,2.343400611E0
3.123490417E0,2.621049792E0,-2.014814858E0,7.845922601E-1,3.397788390E0
3.133537417E0,3.756881373E0,-2.243370824E0,2.618675530E-1,4.383542508E0
3.143584417E0,4.396984841E0,-1.864972356E0,2.288530040E-1,4.781628517E0
3.153631417E0,4.671708082E0,-1.189238294E0,3.104590845E-1,4.830686180E0
3.163678417E0,4.441925371E0,-3.194018161E-1,2.584609286E-1,4.460887868E0
3.173725417E0,3.626093484E0,3.825131536E-1,5.413480890E-1,3.686180682E0
3.183772417E0,2.586588057E0,2.997434771E-1,5.490149581E-1,2.661146624E0
3.193819417E0,1.732368615E0,1.309945875E-1,2.816065836E-1,1.759989451E0
3.203867417E0,1.087552875E0,1.777793294E-1,2.843267083E-2,1.102354373E0
3.213914417E0,6.566051880E-1,4.236079699E-1,-7.824334681E-2,7.853000104E-1
3.223961417E0,4.687578303E-1,6.489637542E-1,-3.138259113E-1,8.598689204E-1
