"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.225627500E-1,2.501118429E0,-1.988305337E0,2.732924277E-1,3.206811541E0
6.326067500E-1,1.759664587E0,-1.509756052E0,-1.767589903E-1,2.325301386E0
6.426507500E-1,9.742250651E-1,-8.405449245E-1,-9.006641686E-2,1.289861313E0
6.526957500E-1,3.600218385E-1,-7.617575674E-1,-4.681275004E-1,9.638639283E-1
6.627397500E-1,2.791682947E-1,-6.436519973E-1,-9.498298967E-1,1.180847011E0
6.727837500E-1,3.816775864E-1,5.276381224E-4,-6.903690577E-1,7.888520103E-1
6.828287500E-1,3.734675109E-1,4.675170511E-1,-2.657617986E-1,6.547362128E-1
6.928727500E-1,1.523345858E-1,3.652305382E-1,1.349157304E-1,4.180926050E-1
7.029167500E-1,-2.764446616E-1,1.890365352E-1,6.534175783E-1,7.342417819E-1
7.129607500E-1,-1.070325224E0,1.137578729E-1,8.888843679E-1,1.395941388E0
7.230057500E-1,-1.492575470E0,-9.827561527E-3,1.123217967E0,1.868019464E0
7.330497500E-1,-1.061509961E0,-3.696690135E-2,1.390563192E0,1.749810258E0
7.430937500E-1,-3.019122094E-1,6.400560328E-1,1.598705943E0,1.748337324E0
7.531387500E-1,-2.513232690E-1,1.480241500E0,1.819458799E0,2.358963460E0
7.631827500E-1,-7.296401274E-1,1.503352473E0,1.837088739E0,2.483412654E0
7.732267500E-1,-1.026344222E0,1.248553766E0,2.990063186E0,3.398933189E0
7.832717500E-1,-1.135222301E0,1.143429964E0,2.775255779E0,3.209081862E0
7.933157500E-1,-1.949532450E0,7.026525228E-1,2.320765155E0,3.111325802E0
8.033597500E-1,-2.766094946E0,3.392458043E-1,2.392209359E0,3.672742107E0
8.134047500E-1,-2.906612309E0,3.899135359E-2,2.518858881E0,3.846370433E0
8.234487500E-1,-2.340297779E0,4.595691501E-1,2.803352820E0,3.680622845E0
