"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.146699166E0,-1.351285577E0,-2.926424742E-1,-4.395066738E0,4.607409680E0
1.151693645E0,-1.342257738E0,-2.782540321E-1,-4.552196980E0,4.754111745E0
1.156688124E0,-1.257612228E0,-3.008056879E-1,-4.614078045E0,4.791846073E0
1.161682604E0,-1.159551382E0,-3.460251093E-1,-4.571498394E0,4.728941779E0
1.166677083E0,-1.044037580E0,-3.710378408E-1,-4.434261799E0,4.570597472E0
1.171671562E0,-9.170714617E-1,-3.712178469E-1,-4.188248634E0,4.303515932E0
1.176666041E0,-8.659583330E-1,-3.658779860E-1,-3.914727211E0,4.026020327E0
1.181660520E0,-8.392044306E-1,-3.599885702E-1,-3.670812130E0,3.782686551E0
1.186654999E0,-8.664733171E-1,-3.347364664E-1,-3.413278103E0,3.537413168E0
1.191649479E0,-9.102000594E-1,-3.334161043E-1,-3.184956551E0,3.329200907E0
1.196643958E0,-9.425526261E-1,-3.323158026E-1,-3.009456635E0,3.171067404E0
1.201638437E0,-9.786386490E-1,-3.364800215E-1,-2.748184204E0,2.936574336E0
1.206632916E0,-1.009710073E0,-3.700078726E-1,-2.463396549E0,2.687888170E0
1.211627395E0,-1.041216135E0,-4.090574980E-1,-2.183770657E0,2.453632686E0
1.216621874E0,-1.107246161E0,-4.919829369E-1,-1.852005005E0,2.213134385E0
1.221616354E0,-1.203457475E0,-5.806294680E-1,-1.535038948E0,2.035137598E0
1.226610833E0,-1.296516180E0,-6.991457939E-1,-1.237527847E0,1.923859199E0
1.231605312E0,-1.348200083E0,-8.142048120E-1,-9.736919403E-1,1.851661128E0
1.236599791E0,-1.324825048E0,-9.211186171E-1,-7.768096924E-1,1.790825009E0
1.241594270E0,-1.230583429E0,-9.914255142E-1,-6.514139175E-1,1.709268914E0
1.246588749E0,-1.107763529E0,-1.029845953E0,-5.496311188E-1,1.609290865E0
1.251583229E0,-9.412440062E-1,-1.012417793E0,-4.094800949E-1,1.441736458E0
1.256577708E0,-7.448510528E-1,-9.770250320E-1,-2.264919281E-1,1.249271627E0
1.261572187E0,-5.039094687E-1,-8.945528269E-1,1.468515396E-1,1.037166760E0
1.266566666E0,-2.044420838E-1,-7.453423738E-1,5.999479294E-1,9.784014196E-1
1.271561145E0,7.207536697E-2,-5.624377728E-1,9.654417038E-1,1.119646726E0
1.276555624E0,3.352510929E-1,-4.073636532E-1,1.276944160E0,1.381638459E0
1.281550104E0,6.094145775E-1,-3.081831932E-1,1.520239830E0,1.666580976E0
1.286544583E0,8.809278011E-1,-2.881288528E-1,1.786082268E0,2.012247970E0
1.291539062E0,1.131260395E0,-3.561522961E-1,2.117209435E0,2.426761284E0
1.296533541E0,1.341583967E0,-4.306001663E-1,2.475153923E0,2.848096028E0
